record_id,human_gene,donor_species,donor_sci_name,condition,chromosome,sequence_similarity,expression_correlation,protein_interaction_degree,go_term_overlap,conservation_score,disease_gene_association_score,synteny_score,regulatory_region_similarity,num_shared_go_terms,species_regen_score,known_therapy_target,in_clinical_trial,primary_pathway,target_label
GB-MUS-NAK-4067,SGCD,naked_mole_rat,Heterocephalus glaber,muscular_dystrophy,19,0.7961,0.2042,3,0.3926,0.603,0.1546,0.0578,0.0485,3,0.78,0,0,Glycolysis,0
GB-PAR-MOU-9648,GIGYF2,mouse,Mus musculus,parkinsons,12,0.99,0.3673,4,0.211,0.8155,0.0351,0.1486,0.3553,1,0.85,0,0,MAPK signaling,1
GB-ALS-PIG-11786,TBK1,pig,Sus scrofa,als,18,0.8652,0.308,1,0.1301,0.7327,0.3008,0.3736,0.1114,3,0.84,0,0,Hippo signaling,0
GB-DIA-MOU-16728,KLF11,mouse,Mus musculus,diabetes,7,0.9784,0.4599,3,0.0754,0.8265,0.3672,0.1896,0.3122,0,0.85,0,0,Oxidative phosphorylation,0
GB-MUS-HOR-3145,DOK7,horse,Equus caballus,muscular_dystrophy,8,0.8901,0.2269,6,0.1233,0.714,0.0765,0.4483,0.3668,3,0.8,0,0,cAMP signaling,0
GB-DEA-OCT-16298,GJB6,octopus,Octopus vulgaris,deafness,3,0.5586,0.3777,8,0.3835,0.4462,0.4976,0.2411,0.1119,1,0.85,0,0,TGF-beta,0
GB-ALS-BAB-12255,SOD1,baboon,Papio anubis,als,11,0.99,0.8444,27,0.958,0.746,0.9526,0.5735,0.2982,5,0.94,0,0,Calcium signaling,1
GB-DIA-PIG-16455,HNF4A,pig,Sus scrofa,diabetes,1,0.99,0.4661,4,0.2665,0.8033,0.2114,0.3482,0.2092,3,0.84,0,0,NF-kB,0
GB-DEA-HOR-14862,MYO15A,horse,Equus caballus,deafness,8,0.9252,0.2071,4,0.7035,0.7883,0.3961,0.4603,0.2068,3,0.8,0,0,MAPK signaling,0
GB-HEA-AXO-7926,MYL3,axolotl,Ambystoma mexicanum,heart_disease,Y,0.7326,0.8853,24,0.9632,0.5561,0.7901,0.6974,0.5985,2,0.95,1,0,Hedgehog,1
GB-DIA-MOU-16599,LEP,mouse,Mus musculus,diabetes,21,0.99,0.3287,3,0.176,0.8048,0.551,0.3989,0.2469,3,0.85,0,0,Apoptosis,1
GB-DIA-SHE-16798,GCK,sheep,Ovis aries,diabetes,16,0.8297,0.2399,2,0.0644,0.6843,0.5612,0.1865,0.2907,0,0.82,0,0,DNA repair,0
GB-SPI-BAB-0540,KLF4,baboon,Papio anubis,spinal_cord_injury,1,0.99,0.6345,15,0.9199,0.8268,0.5357,0.3558,0.2711,4,0.94,0,0,NF-kB,1
GB-MUS-PLA-4235,RAPSN,planaria,Schmidtea mediterranea,muscular_dystrophy,22,0.3986,0.3634,3,0.231,0.3052,0.1634,0.2472,0.1478,0,0.99,0,0,PI3K-Akt,0
GB-RET-HOR-5507,ROM1,horse,Equus caballus,retinal_degeneration,9,0.866,0.3604,2,0.1097,0.6664,0.4626,0.2074,0.3076,1,0.8,0,0,MAPK signaling,0
GB-DEA-NAK-15709,CDH23,naked_mole_rat,Heterocephalus glaber,deafness,16,0.7557,0.3253,5,0.1753,0.5076,0.0867,0.2145,0.142,0,0.78,0,0,FoxO signaling,1
GB-ALS-AXO-12673,TARDBP,axolotl,Ambystoma mexicanum,als,3,0.744,0.1036,2,0.3457,0.6375,0.2137,0.2367,0.2999,2,0.95,0,0,Hippo signaling,0
GB-ALS-ZEB-12862,UBQLN2,zebrafish,Danio rerio,als,9,0.804,0.1259,1,0.1618,0.6704,0.2592,0.4053,0.0679,3,0.88,0,0,JAK-STAT,0
GB-SPI-HOR-0754,PTEN,horse,Equus caballus,spinal_cord_injury,13,0.7865,0.1458,3,0.1591,0.6067,0.3992,0.6571,0.4237,3,0.8,0,0,NF-kB,0
GB-PAR-OCT-11688,GBA,octopus,Octopus vulgaris,parkinsons,20,0.6264,0.273,5,0.6942,0.4872,0.0572,0.067,0.1679,1,0.85,0,0,Glycolysis,0
GB-DEA-ZEB-15166,TMPRSS3,zebrafish,Danio rerio,deafness,20,0.7199,0.1685,3,0.5822,0.5723,0.1279,0.0227,0.2448,0,0.88,0,0,cAMP signaling,1
GB-MUS-MOU-2542,SGCB,mouse,Mus musculus,muscular_dystrophy,12,0.9814,0.9322,18,0.9035,0.7368,0.6471,0.3021,0.2576,7,0.85,1,1,Calcium signaling,1
GB-RET-SAL-6073,CNGB3,salamander,Pleurodeles waltl,retinal_degeneration,7,0.8051,0.2708,5,0.3371,0.7134,0.1881,0.4815,0.3308,2,0.9,0,0,MAPK signaling,0
GB-PAR-PLA-11198,DNAJC13,planaria,Schmidtea mediterranea,parkinsons,16,0.4504,0.1877,4,0.0982,0.3578,0.1586,0.7095,0.3345,0,0.99,0,0,FoxO signaling,0
GB-RET-SHE-5218,ABCA4,sheep,Ovis aries,retinal_degeneration,1,0.7969,0.4053,1,0.4171,0.6106,0.0872,0.239,0.2484,1,0.82,0,0,Hippo signaling,0
GB-PAR-PLA-11184,PRKN,planaria,Schmidtea mediterranea,parkinsons,15,0.4711,0.2214,2,0.3318,0.3798,0.2002,0.5392,0.0819,3,0.99,0,0,cAMP signaling,0
GB-DEA-PIG-14055,WHRN,pig,Sus scrofa,deafness,13,0.8012,0.2897,2,0.3516,0.6367,0.0853,0.3209,0.3308,2,0.84,0,0,Calcium signaling,0
GB-SPI-MOU-0237,ARG1,mouse,Mus musculus,spinal_cord_injury,18,0.8166,0.3818,1,0.2053,0.6426,0.7554,0.5389,0.1209,1,0.85,0,0,JAK-STAT,0
GB-MUS-PLA-4271,LAMA2,planaria,Schmidtea mediterranea,muscular_dystrophy,1,0.4326,0.3471,3,0.5103,0.3624,0.0997,0.1353,0.43,0,0.99,0,0,TGF-beta,0
GB-RET-ZEB-5875,AIPL1,zebrafish,Danio rerio,retinal_degeneration,11,0.7929,0.1586,2,0.3572,0.6541,0.3617,0.1237,0.3951,0,0.88,0,0,DNA repair,0
GB-RET-PLA-6657,CRX,planaria,Schmidtea mediterranea,retinal_degeneration,21,0.4636,0.3547,2,0.3008,0.3798,0.2787,0.1312,0.2276,1,0.99,0,0,Notch signaling,0
GB-SPI-PIG-0100,OMG,pig,Sus scrofa,spinal_cord_injury,5,0.8251,0.1978,6,0.2422,0.6572,0.1525,0.4272,0.1804,0,0.84,0,0,Autophagy,0
GB-DEA-GEC-15564,GJB6,gecko,Gekko gecko,deafness,9,0.694,0.3124,7,0.3958,0.5349,0.2098,0.4924,0.2122,3,0.82,0,0,cAMP signaling,0
GB-DEA-GEC-15540,WHRN,gecko,Gekko gecko,deafness,21,0.648,0.3092,4,0.4014,0.4957,0.1336,0.2162,0.3482,1,0.82,0,0,mTOR,0
GB-DIA-ZEB-17585,IRS2,zebrafish,Danio rerio,diabetes,12,0.8014,0.152,3,0.4168,0.5772,0.1517,0.1111,0.0033,2,0.88,0,0,Notch signaling,0
GB-PAR-SAL-10755,FBXO7,salamander,Pleurodeles waltl,parkinsons,20,0.6548,0.413,7,0.6317,0.5439,0.2281,0.5671,0.114,2,0.9,0,0,DNA repair,0
GB-RET-BAB-5362,LRAT,baboon,Papio anubis,retinal_degeneration,X,0.8719,0.1602,9,0.1336,0.6942,0.2756,0.2308,0.1223,3,0.94,0,0,Notch signaling,0
GB-RET-PIG-4766,PRPH2,pig,Sus scrofa,retinal_degeneration,19,0.9286,0.309,1,0.2837,0.7449,0.3637,0.3777,0.089,2,0.84,0,0,Notch signaling,0
GB-HEA-SHE-7503,LMNA,sheep,Ovis aries,heart_disease,19,0.9428,0.3651,9,0.2692,0.7298,0.1861,0.5065,0.2123,1,0.82,0,0,MAPK signaling,0
GB-ALS-GEC-13250,OPTN,gecko,Gekko gecko,als,13,0.5855,0.2515,3,0.3927,0.4352,0.1909,0.298,0.3042,2,0.82,0,0,FoxO signaling,0
GB-HEA-NAK-8793,ANK2,naked_mole_rat,Heterocephalus glaber,heart_disease,18,0.8324,0.2306,2,0.2265,0.6168,0.4809,0.1451,0.1494,2,0.78,0,0,Apoptosis,0
GB-DIA-PIG-16383,LEP,pig,Sus scrofa,diabetes,6,0.9652,0.6724,19,0.5036,0.7533,0.6931,0.7263,0.5391,2,0.84,0,0,Apoptosis,1
GB-SPI-SAL-1308,PTEN,salamander,Pleurodeles waltl,spinal_cord_injury,8,0.8224,0.4326,8,0.1682,0.6974,0.2973,0.4499,0.4523,1,0.9,0,0,JAK-STAT,0
GB-SPI-GEC-1582,CNTF,gecko,Gekko gecko,spinal_cord_injury,12,0.6433,0.3903,8,0.1008,0.5779,0.5519,0.1958,0.4901,3,0.82,0,0,Wnt signaling,0
GB-DIA-BAB-16978,ADIPOQ,baboon,Papio anubis,diabetes,4,0.95,0.285,5,0.2146,0.7833,0.1633,0.1906,0.127,3,0.94,0,0,Notch signaling,0
GB-MUS-PIG-2431,DMD,pig,Sus scrofa,muscular_dystrophy,21,0.8055,0.1428,4,0.127,0.6559,0.1138,0.1179,0.2471,3,0.84,0,0,Apoptosis,0
GB-SPI-AXO-1044,PTEN,axolotl,Ambystoma mexicanum,spinal_cord_injury,6,0.8479,0.2463,5,0.3552,0.6522,0.4132,0.3815,0.3876,1,0.95,0,0,cAMP signaling,0
GB-DIA-BAB-17073,PPARG,baboon,Papio anubis,diabetes,21,0.8766,0.2856,5,0.0714,0.6975,0.1392,0.275,0.1592,0,0.94,0,0,Hedgehog,0
GB-PAR-SHE-9749,FBXO7,sheep,Ovis aries,parkinsons,13,0.7601,0.193,3,0.0026,0.6058,0.1518,0.5938,0.3074,3,0.82,0,0,Apoptosis,0
GB-RET-MOU-5009,ABCA4,mouse,Mus musculus,retinal_degeneration,22,0.8159,0.0881,6,0.1302,0.7314,0.2425,0.7108,0.2634,2,0.85,0,0,TGF-beta,0
GB-DIA-HOR-17132,PAX4,horse,Equus caballus,diabetes,3,0.8783,0.4434,2,0.0022,0.7023,0.1661,0.3143,0.563,3,0.8,0,0,TGF-beta,0
GB-SPI-GEC-1487,STAT3,gecko,Gekko gecko,spinal_cord_injury,10,0.6542,0.1749,6,0.0975,0.5387,0.0778,0.1517,0.1181,3,0.82,0,0,Wnt signaling,0
GB-HEA-BAB-7633,TPM1,baboon,Papio anubis,heart_disease,1,0.99,0.2831,3,0.3868,0.8388,0.0762,0.6109,0.0797,3,0.94,0,0,NF-kB,1
GB-DEA-MOU-14356,MYO7A,mouse,Mus musculus,deafness,21,0.99,0.1452,4,0.5885,0.7894,0.2027,0.1851,0.27,3,0.85,0,0,MAPK signaling,0
GB-PAR-AXO-10307,FBXO7,axolotl,Ambystoma mexicanum,parkinsons,6,0.6849,0.1676,3,0.0245,0.5717,0.4529,0.2379,0.372,1,0.95,0,0,FoxO signaling,0
GB-RET-ZEB-5795,RPE65,zebrafish,Danio rerio,retinal_degeneration,13,0.764,0.1384,4,0.5206,0.6293,0.1545,0.2912,0.3298,0,0.88,0,0,Apoptosis,0
GB-RET-HOR-5491,LRAT,horse,Equus caballus,retinal_degeneration,14,0.8993,0.3711,3,0.5776,0.7362,0.1305,0.5136,0.3439,3,0.8,0,0,PI3K-Akt,1
GB-DEA-ZEB-15129,STRC,zebrafish,Danio rerio,deafness,X,0.794,0.6877,13,0.7733,0.6083,0.8838,0.5251,0.5848,6,0.88,0,0,cAMP signaling,1
GB-SPI-BAB-0618,BDNF,baboon,Papio anubis,spinal_cord_injury,10,0.99,0.3578,3,0.2276,0.7961,0.2894,0.1848,0.1995,0,0.94,0,0,TGF-beta,0
GB-MUS-GEC-3799,DYSF,gecko,Gekko gecko,muscular_dystrophy,16,0.6346,0.254,1,0.372,0.5019,0.217,0.223,0.3551,2,0.82,0,0,Autophagy,0
GB-ALS-OCT-13939,FUS,octopus,Octopus vulgaris,als,8,0.4711,0.2562,2,0.5719,0.43,0.0959,0.3759,0.6305,1,0.85,0,0,Apoptosis,0
GB-SPI-GEC-1600,STAT3,gecko,Gekko gecko,spinal_cord_injury,18,0.6448,0.2264,3,0.3586,0.4918,0.535,0.5639,0.2296,1,0.82,0,0,Wnt signaling,0
GB-DEA-BAB-14746,MYO7A,baboon,Papio anubis,deafness,11,0.8937,0.1797,11,0.0363,0.714,0.2199,0.2061,0.1621,1,0.94,0,0,Notch signaling,0
GB-DEA-AXO-15033,MYO7A,axolotl,Ambystoma mexicanum,deafness,20,0.7383,0.1616,3,0.1151,0.6364,0.1875,0.2814,0.0938,0,0.95,0,0,mTOR,0
GB-PAR-SHE-9807,SNCA,sheep,Ovis aries,parkinsons,9,0.8159,0.2608,4,0.6214,0.6465,0.445,0.7075,0.1077,2,0.82,0,0,Calcium signaling,0
GB-SPI-NAK-1752,IL6,naked_mole_rat,Heterocephalus glaber,spinal_cord_injury,20,0.7611,0.2068,8,0.2285,0.6482,0.1328,0.5872,0.2109,3,0.78,0,0,FoxO signaling,0
GB-DIA-HOR-17253,IRS2,horse,Equus caballus,diabetes,14,0.898,0.4184,3,0.1745,0.7038,0.2867,0.5931,0.3015,3,0.8,0,0,TGF-beta,0
GB-SPI-TAR-2040,OMG,tardigrade,Ramazzottius varieornatus,spinal_cord_injury,5,0.3623,0.4173,4,0.1882,0.255,0.1997,0.3077,0.1449,2,0.91,0,0,Autophagy,0
GB-SPI-TAR-2083,IL6,tardigrade,Ramazzottius varieornatus,spinal_cord_injury,9,0.3273,0.3264,10,0.2298,0.2556,0.1339,0.1988,0.3545,1,0.91,0,0,NF-kB,0
GB-HEA-AXO-7965,ACTC1,axolotl,Ambystoma mexicanum,heart_disease,9,0.7542,0.3675,4,0.5723,0.5914,0.1399,0.3548,0.2225,0,0.95,0,0,Wnt signaling,0
GB-ALS-ZEB-12888,MATR3,zebrafish,Danio rerio,als,14,0.8524,0.3484,5,0.4022,0.6918,0.1177,0.426,0.0381,0,0.88,0,0,FoxO signaling,1
GB-SPI-BAB-0546,ARG1,baboon,Papio anubis,spinal_cord_injury,20,0.9835,0.8226,39,0.8009,0.7902,0.4828,0.5495,0.583,2,0.94,1,0,FoxO signaling,1
GB-RET-GEC-6199,CEP290,gecko,Gekko gecko,retinal_degeneration,8,0.7537,0.0963,5,0.1678,0.6235,0.2635,0.1526,0.2866,0,0.82,0,0,FoxO signaling,0
GB-DEA-SAL-15455,WHRN,salamander,Pleurodeles waltl,deafness,6,0.7146,0.3624,4,0.0555,0.6076,0.1083,0.5381,0.6655,2,0.9,0,0,Glycolysis,0
GB-ALS-TAR-13728,C9ORF72,tardigrade,Ramazzottius varieornatus,als,3,0.5453,0.2599,4,0.1893,0.4614,0.4485,0.1811,0.4272,0,0.91,0,0,cAMP signaling,0
GB-DEA-TAR-16188,SLC26A4,tardigrade,Ramazzottius varieornatus,deafness,17,0.4399,0.0884,2,0.0331,0.3987,0.0997,0.3605,0.1354,0,0.91,0,0,Wnt signaling,0
GB-RET-SHE-5147,CRX,sheep,Ovis aries,retinal_degeneration,12,0.7782,0.1568,11,0.3895,0.5685,0.2301,0.3124,0.3796,1,0.82,0,0,Wnt signaling,0
GB-DEA-TAR-16059,GJB2,tardigrade,Ramazzottius varieornatus,deafness,17,0.3789,0.0895,2,0.5354,0.3047,0.0333,0.4401,0.3634,2,0.91,0,0,Hippo signaling,0
GB-HEA-PLA-8867,TNNI3,planaria,Schmidtea mediterranea,heart_disease,5,0.4578,0.2156,5,0.0867,0.3869,0.3341,0.7619,0.2094,0,0.99,0,0,FoxO signaling,0
GB-DIA-HOR-17125,LEPR,horse,Equus caballus,diabetes,13,0.9506,0.9638,20,0.8299,0.7773,0.9466,0.4981,0.5978,3,0.8,1,1,mTOR,1
GB-RET-SAL-6014,RDH12,salamander,Pleurodeles waltl,retinal_degeneration,18,0.8247,0.3991,4,0.3003,0.6253,0.1644,0.0578,0.1355,3,0.9,0,0,Notch signaling,0
GB-HEA-PIG-7169,MYH7,pig,Sus scrofa,heart_disease,10,0.99,0.3346,1,0.3523,0.7683,0.3073,0.8141,0.0992,3,0.84,0,0,TGF-beta,0
GB-SPI-PIG-0175,NOGO,pig,Sus scrofa,spinal_cord_injury,15,0.8012,0.4014,3,0.1406,0.671,0.1181,0.2389,0.1736,0,0.84,0,0,Hippo signaling,0
GB-DIA-PLA-18294,HNF4A,planaria,Schmidtea mediterranea,diabetes,15,0.3751,0.4117,6,0.1835,0.3042,0.4301,0.0778,0.4871,2,0.99,0,0,Notch signaling,0
GB-SPI-OCT-2208,CNTF,octopus,Octopus vulgaris,spinal_cord_injury,Y,0.4156,0.3534,6,0.3863,0.3232,0.4024,0.0956,0.5583,0,0.85,0,0,Glycolysis,0
GB-DIA-MOU-16627,ADIPOQ,mouse,Mus musculus,diabetes,7,0.9488,0.1821,7,0.2349,0.812,0.1744,0.4146,0.2456,2,0.85,0,0,FoxO signaling,0
GB-MUS-GEC-3787,SGCG,gecko,Gekko gecko,muscular_dystrophy,10,0.6291,0.1562,4,0.0941,0.4892,0.3984,0.8327,0.0219,3,0.82,0,0,mTOR,0
GB-PAR-AXO-10417,PRKN,axolotl,Ambystoma mexicanum,parkinsons,Y,0.6581,0.2471,6,0.0681,0.4643,0.2834,0.7252,0.1158,2,0.95,0,0,PI3K-Akt,0
GB-ALS-BAB-12390,FUS,baboon,Papio anubis,als,X,0.99,0.4064,4,0.4154,0.7678,0.1944,0.3031,0.0751,2,0.94,0,0,Apoptosis,0
GB-HEA-OCT-9318,MYBPC3,octopus,Octopus vulgaris,heart_disease,11,0.5009,0.3923,6,0.0839,0.418,0.2877,0.3955,0.1331,2,0.85,0,0,MAPK signaling,0
GB-ALS-PLA-13655,OPTN,planaria,Schmidtea mediterranea,als,18,0.5512,0.4008,6,0.104,0.4495,0.1912,0.2365,0.2771,0,0.99,0,0,FoxO signaling,0
GB-DIA-PLA-18288,LEPR,planaria,Schmidtea mediterranea,diabetes,17,0.3845,0.1541,3,0.1445,0.2992,0.5077,0.2871,0.1126,2,0.99,0,0,NF-kB,0
GB-DEA-NAK-15732,WHRN,naked_mole_rat,Heterocephalus glaber,deafness,6,0.7564,0.2266,3,0.2698,0.5831,0.2196,0.2993,0.3748,2,0.78,0,0,Hedgehog,0
GB-MUS-PIG-2441,RAPSN,pig,Sus scrofa,muscular_dystrophy,9,0.7741,0.3685,2,0.4692,0.6006,0.3955,0.4531,0.4139,2,0.84,0,0,MAPK signaling,0
GB-PAR-GEC-10883,EIF4G1,gecko,Gekko gecko,parkinsons,X,0.6368,0.3611,5,0.6459,0.4842,0.101,0.6359,0.5404,1,0.82,0,0,JAK-STAT,0
GB-SPI-SAL-1322,STAT3,salamander,Pleurodeles waltl,spinal_cord_injury,10,0.7866,0.1531,3,0.0663,0.6204,0.3339,0.6276,0.0596,2,0.9,0,0,Notch signaling,0
GB-SPI-GEC-1603,GAP43,gecko,Gekko gecko,spinal_cord_injury,13,0.5538,0.2897,3,0.4379,0.4276,0.5606,0.3052,0.3398,2,0.82,0,0,cAMP signaling,0
GB-PAR-BAB-9945,CHCHD2,baboon,Papio anubis,parkinsons,7,0.99,0.4044,1,0.128,0.8106,0.3167,0.2325,0.2599,3,0.94,0,0,PI3K-Akt,0
GB-HEA-AXO-8014,ACTC1,axolotl,Ambystoma mexicanum,heart_disease,15,0.8055,0.3766,4,0.4882,0.6738,0.3148,0.3081,0.0862,2,0.95,0,0,Autophagy,0
GB-MUS-NAK-4065,SGCA,naked_mole_rat,Heterocephalus glaber,muscular_dystrophy,1,0.7482,0.1935,4,0.2144,0.6251,0.0878,0.4884,0.2123,1,0.78,0,0,cAMP signaling,0
GB-SPI-SAL-1294,LINGO1,salamander,Pleurodeles waltl,spinal_cord_injury,21,0.8625,0.338,6,0.5081,0.6661,0.5072,0.5457,0.5649,0,0.9,0,0,Glycolysis,0
GB-SPI-TAR-2000,PTEN,tardigrade,Ramazzottius varieornatus,spinal_cord_injury,16,0.351,0.3375,8,0.6303,0.2665,0.1893,0.4314,0.127,3,0.91,0,0,PI3K-Akt,0
GB-DEA-ZEB-15256,OTOF,zebrafish,Danio rerio,deafness,14,0.8611,0.4213,5,0.2319,0.6831,0.0332,0.1917,0.3181,0,0.88,0,0,Notch signaling,0
GB-SPI-TAR-2063,MAG,tardigrade,Ramazzottius varieornatus,spinal_cord_injury,2,0.3798,0.393,4,0.3408,0.3151,0.1426,0.4882,0.164,0,0.91,0,0,PI3K-Akt,0
GB-SPI-GEC-1507,TNF,gecko,Gekko gecko,spinal_cord_injury,5,0.6197,0.1843,5,0.0543,0.4721,0.0779,0.3484,0.2683,3,0.82,0,0,Calcium signaling,0
GB-DEA-BAB-14704,ACTG1,baboon,Papio anubis,deafness,13,0.9281,0.296,4,0.068,0.7618,0.0666,0.3087,0.1565,1,0.94,0,0,MAPK signaling,0
GB-SPI-GEC-1559,ARG1,gecko,Gekko gecko,spinal_cord_injury,8,0.6401,0.3004,2,0.3358,0.4891,0.0223,0.6126,0.3393,3,0.82,0,0,Wnt signaling,0
GB-ALS-AXO-12777,UBQLN2,axolotl,Ambystoma mexicanum,als,18,0.6847,0.3835,8,0.1433,0.5693,0.4529,0.2723,0.5723,2,0.95,0,0,TGF-beta,0
GB-RET-HOR-5577,CRX,horse,Equus caballus,retinal_degeneration,14,0.9451,0.262,3,0.3388,0.7552,0.1152,0.1779,0.2366,1,0.8,0,0,Wnt signaling,0
GB-PAR-SAL-10688,VPS35,salamander,Pleurodeles waltl,parkinsons,11,0.7112,0.2294,2,0.2462,0.5689,0.3778,0.2044,0.2133,2,0.9,0,0,Hedgehog,0
GB-ALS-SHE-12064,C9ORF72,sheep,Ovis aries,als,19,0.8377,0.3798,6,0.1383,0.655,0.1256,0.058,0.3874,1,0.82,0,0,Glycolysis,1
GB-DIA-ZEB-17507,KLF11,zebrafish,Danio rerio,diabetes,11,0.7648,0.3993,4,0.194,0.6199,0.2838,0.1007,0.4337,2,0.88,0,0,Hippo signaling,0
GB-DIA-MOU-16648,TCF7L2,mouse,Mus musculus,diabetes,21,0.9838,0.2579,3,0.2368,0.7946,0.1418,0.7206,0.5199,2,0.85,0,0,TGF-beta,0
GB-RET-AXO-5611,PRPH2,axolotl,Ambystoma mexicanum,retinal_degeneration,11,0.7487,0.1648,3,0.3724,0.5445,0.3493,0.7551,0.2401,2,0.95,0,0,Glycolysis,0
GB-ALS-BAB-12252,MATR3,baboon,Papio anubis,als,4,0.99,0.99,13,0.797,0.8327,0.7996,0.206,0.3609,6,0.94,0,0,MAPK signaling,1
GB-RET-BAB-5335,AIPL1,baboon,Papio anubis,retinal_degeneration,19,0.9193,0.2321,8,0.1684,0.6834,0.1447,0.283,0.3374,3,0.94,0,0,Hippo signaling,0
GB-PAR-MOU-9546,GIGYF2,mouse,Mus musculus,parkinsons,4,0.9739,0.691,40,0.7348,0.7578,0.911,0.6661,0.7538,3,0.85,1,0,Oxidative phosphorylation,1
GB-DIA-TAR-18387,PAX4,tardigrade,Ramazzottius varieornatus,diabetes,9,0.399,0.0974,1,0.1427,0.3245,0.2596,0.5339,0.2099,3,0.91,0,0,Apoptosis,0
GB-MUS-PLA-4141,SGCG,planaria,Schmidtea mediterranea,muscular_dystrophy,16,0.4206,0.7286,32,0.6198,0.3457,0.9362,0.6649,0.3449,5,0.99,0,0,Autophagy,1
GB-DEA-NAK-15729,TRIOBP,naked_mole_rat,Heterocephalus glaber,deafness,3,0.766,0.2376,2,0.129,0.6078,0.1998,0.565,0.2814,0,0.78,0,0,Hippo signaling,0
GB-MUS-ZEB-3549,SGCA,zebrafish,Danio rerio,muscular_dystrophy,X,0.7786,0.3491,7,0.2155,0.6022,0.3328,0.4987,0.1463,0,0.88,0,0,cAMP signaling,0
GB-RET-SAL-6016,GUCY2D,salamander,Pleurodeles waltl,retinal_degeneration,3,0.7672,0.1049,5,0.3545,0.6671,0.4949,0.1291,0.3838,0,0.9,0,0,Apoptosis,0
GB-RET-OCT-6906,CEP290,octopus,Octopus vulgaris,retinal_degeneration,9,0.4682,0.3997,4,0.4244,0.3591,0.0407,0.4732,0.3445,0,0.85,0,0,Notch signaling,0
GB-RET-TAR-6720,CNGB3,tardigrade,Ramazzottius varieornatus,retinal_degeneration,Y,0.3586,0.3049,5,0.2383,0.2257,0.2266,0.0951,0.5171,2,0.91,0,0,Apoptosis,0
GB-SPI-ZEB-1235,NT3,zebrafish,Danio rerio,spinal_cord_injury,3,0.6374,0.4032,1,0.1384,0.5448,0.0871,0.2061,0.1576,3,0.88,0,0,Autophagy,0
GB-DEA-AXO-15107,TMPRSS3,axolotl,Ambystoma mexicanum,deafness,19,0.6218,0.3606,6,0.1185,0.4984,0.0379,0.3444,0.2812,1,0.95,0,0,PI3K-Akt,0
GB-ALS-MOU-11974,SOD1,mouse,Mus musculus,als,6,0.99,0.0915,2,0.066,0.7914,0.2493,0.1979,0.1545,1,0.85,0,0,cAMP signaling,1
GB-PAR-SAL-10643,LRRK2,salamander,Pleurodeles waltl,parkinsons,2,0.7352,0.1745,3,0.231,0.6083,0.2641,0.0614,0.1539,0,0.9,0,0,NF-kB,0
GB-DIA-SAL-17711,LEP,salamander,Pleurodeles waltl,diabetes,Y,0.609,0.2826,3,0.4857,0.5088,0.2561,0.5356,0.458,0,0.9,0,0,MAPK signaling,0
GB-SPI-OCT-2251,KLF4,octopus,Octopus vulgaris,spinal_cord_injury,18,0.4274,0.146,1,0.7118,0.3437,0.1344,0.1679,0.5136,0,0.85,0,0,mTOR,0
GB-HEA-OCT-9217,SCN5A,octopus,Octopus vulgaris,heart_disease,2,0.4458,0.4063,1,0.3517,0.3021,0.2701,0.1872,0.0632,3,0.85,0,0,Oxidative phosphorylation,0
GB-MUS-SAL-3670,LAMA2,salamander,Pleurodeles waltl,muscular_dystrophy,12,0.6899,0.2637,2,0.398,0.5894,0.4093,0.2005,0.3924,0,0.9,0,0,Hedgehog,0
GB-ALS-MOU-12004,SETX,mouse,Mus musculus,als,9,0.9854,0.1,2,0.138,0.7928,0.19,0.0565,0.6346,1,0.85,0,0,PI3K-Akt,0
GB-ALS-PLA-13578,CHCHD10,planaria,Schmidtea mediterranea,als,13,0.4998,0.142,5,0.3655,0.4304,0.0142,0.2689,0.0853,3,0.99,0,0,Autophagy,0
GB-PAR-GEC-10871,PRKN,gecko,Gekko gecko,parkinsons,22,0.539,0.2669,1,0.2887,0.4824,0.1018,0.4631,0.0299,0,0.82,0,0,Hippo signaling,0
GB-HEA-GEC-8505,KCNH2,gecko,Gekko gecko,heart_disease,19,0.6664,0.3727,6,0.5708,0.5325,0.2834,0.3155,0.4503,2,0.82,0,0,cAMP signaling,0
GB-DIA-MOU-16708,PPARG,mouse,Mus musculus,diabetes,5,0.99,0.1475,2,0.3083,0.7592,0.2436,0.1588,0.4886,2,0.85,0,0,NF-kB,0
GB-ALS-BAB-12296,CHCHD10,baboon,Papio anubis,als,20,0.99,0.1269,3,0.2133,0.8032,0.6126,0.119,0.2435,3,0.94,0,0,Notch signaling,0
GB-DEA-BAB-14616,GJB2,baboon,Papio anubis,deafness,22,0.9321,0.4078,2,0.0819,0.7967,0.1785,0.3994,0.3849,0,0.94,0,0,Apoptosis,0
GB-DIA-BAB-17093,ADIPOQ,baboon,Papio anubis,diabetes,1,0.8537,0.3489,6,0.202,0.697,0.1803,0.4037,0.5479,0,0.94,0,0,MAPK signaling,0
GB-SPI-AXO-0947,ARG1,axolotl,Ambystoma mexicanum,spinal_cord_injury,10,0.8002,0.4665,2,0.0833,0.6261,0.1219,0.5293,0.0321,2,0.95,0,0,Hedgehog,0
GB-RET-OCT-6985,AIPL1,octopus,Octopus vulgaris,retinal_degeneration,10,0.3672,0.3985,4,0.2927,0.2729,0.0452,0.3296,0.1079,2,0.85,0,0,NF-kB,0
